CIK,Company_Name,Date,Risk_Score_100
351998,DATA I/O CORP,20181231,100.0
351998,DATA I/O CORP,20201231,100.0
351998,DATA I/O CORP,20211231,100.0
351998,DATA I/O CORP,20221231,100.0
352541,ALLIANT ENERGY CORP,20171231,100.0
352541,ALLIANT ENERGY CORP,20181231,100.0
352541,ALLIANT ENERGY CORP,20191231,100.0
352541,ALLIANT ENERGY CORP,20201231,100.0
352541,ALLIANT ENERGY CORP,20211231,100.0
352541,ALLIANT ENERGY CORP,20221231,100.0
352955,"CKX LANDS, INC.",20171231,100.0
352955,"CKX LANDS, INC.",20201231,100.0
352955,"CKX LANDS, INC.",20211231,100.0
352955,"CKX LANDS, INC.",20221231,100.0
352991,ADVANCED OXYGEN TECHNOLOGIES INC,20180630,100.0
352991,ADVANCED OXYGEN TECHNOLOGIES INC,20190630,100.0
352991,ADVANCED OXYGEN TECHNOLOGIES INC,20200630,100.0
352991,ADVANCED OXYGEN TECHNOLOGIES INC,20210630,100.0
352991,ADVANCED OXYGEN TECHNOLOGIES INC,20220630,98.0
352991,ADVANCED OXYGEN TECHNOLOGIES INC,20230630,89.0
353184,AIR T INC,20180331,100.0
353184,AIR T INC,20190331,100.0
353184,AIR T INC,20200331,100.0
353184,AIR T INC,20210331,100.0
353184,AIR T INC,20220331,100.0
353184,AIR T INC,20230331,100.0
354707,HAWAIIAN ELECTRIC INDUSTRIES INC,20181231,100.0
354707,HAWAIIAN ELECTRIC INDUSTRIES INC,20201231,100.0
354707,HAWAIIAN ELECTRIC INDUSTRIES INC,20221231,100.0
354908,FLIR SYSTEMS INC,20171231,100.0
354908,FLIR SYSTEMS INC,20181231,100.0
354908,FLIR SYSTEMS INC,20191231,100.0
